id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura,sitelinks
9676,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,119.5417573437964,"LINESTRING (-58.523745534157655 -34.601270354546756, -58.52421306322007 -34.60227619353417)",descartado,0.0,,,,,
9680,VERA,VERA,Villa Crespo,15.0,CALLE,117.5973431666844,"LINESTRING (-58.43451064177997 -34.60230610043873, -58.435241615421674 -34.60159125985921, -58.43533745945209 -34.60149599871744)",descartado,0.0,,,,,
9686,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,99.53152593162831,"LINESTRING (-58.518838804119525 -34.60232749122176, -58.519487292630934 -34.60160816941543)",descartado,0.0,,,,,
9715,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,147.8243008387664,"LINESTRING (-58.428573174401016 -34.60241906383438, -58.43017250814242 -34.60225570324134)",descartado,0.0,,,,,
9727,LIBERTAD,LIBERTAD,San Nicolas,1.0,CALLE,130.8904411362731,"LINESTRING (-58.38380162717639 -34.60262930821323, -58.383820089569326 -34.60247037422847, -58.38388382762491 -34.60145152732453)",descartado,0.0,,,,,
9734,GUARDIA VIEJA,GUARDIA VIEJA,Almagro,5.0,CALLE,132.6226174258245,"LINESTRING (-58.41280646422018 -34.60251102412073, -58.41403179565247 -34.602171308657084, -58.41417481787725 -34.60212545013796)",descartado,0.0,,,,,
9743,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,66.38606724108955,"LINESTRING (-58.51500850310815 -34.60219353870387, -58.51558854378215 -34.60255139548334)",descartado,0.0,,,,,
9745,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,135.5830670460542,"LINESTRING (-58.427105681052005 -34.6025648367385, -58.42835317822166 -34.602441536575036, -58.428573174401016 -34.60241906383438)",descartado,0.0,,,,,
9773,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,46.65011745464428,"LINESTRING (-58.518534810592044 -34.602664606089085, -58.518838804119525 -34.60232749122176)",descartado,0.0,,,,,
9781,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,50.32452893176146,"LINESTRING (-58.52421306322007 -34.60227619353417, -58.5243904026777 -34.602654842928, -58.524410790277415 -34.60269934042455)",descartado,0.0,,,,,
9783,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,134.8031987692983,"LINESTRING (-58.425646529667695 -34.602709115667004, -58.427105681052005 -34.6025648367385)",descartado,0.0,,,,,
9820,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,142.4244668230676,"LINESTRING (-58.424104927026704 -34.60286187193771, -58.42484225675542 -34.602788654754264, -58.425646529667695 -34.602709115667004)",descartado,0.0,,,,,
9827,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,78.03484535872278,"LINESTRING (-58.368169716933316 -34.6028295303064, -58.36840371511677 -34.60285161761207, -58.36901515496271 -34.60290758538501)",descartado,0.0,,,,,
9832,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,21.72488250605206,"LINESTRING (-58.524410790277415 -34.60269934042455, -58.52449447390615 -34.60288254064843)",descartado,0.0,,,,,
9837,GUARDIA VIEJA,GUARDIA VIEJA,Balvanera,3.0,CALLE,132.176143891396,"LINESTRING (-58.41144031649308 -34.60288982300115, -58.41280646422018 -34.60251102412073)",descartado,0.0,,,,,
9847,12 DE OCTUBRE,12 DE OCTUBRE,Paternal,15.0,CALLE,155.2053132635232,"LINESTRING (-58.47031020468491 -34.601541818933235, -58.470434155750056 -34.602937114619834)",descartado,0.0,,,,,
9850,VERA,VERA,Villa Crespo,15.0,CALLE,91.3994712222869,"LINESTRING (-58.43386732347795 -34.602935252215204, -58.43451064177997 -34.60230610043873)",descartado,0.0,,,,,
9851,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,77.28730827351853,"LINESTRING (-58.51558854378215 -34.60255139548334, -58.51620096581086 -34.602929235745464, -58.516279321924145 -34.60293215953912)",descartado,0.0,,,,,
9872,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,142.6878954345316,"LINESTRING (-58.42256050794887 -34.60301517117374, -58.424104927026704 -34.60286187193771)",descartado,0.0,,,,,
9881,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,99.39318926344374,"LINESTRING (-58.36901515496271 -34.60290758538501, -58.369187175847856 -34.60292328179558, -58.369935385549425 -34.60298864628346, -58.37009315456111 -34.602996991948196)",descartado,0.0,,,,,
9895,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,63.0848721970362,"LINESTRING (-58.3704125010713 -34.603013905923156, -58.37061924196509 -34.60302487238801, -58.37109827562857 -34.60305643294922)",descartado,0.0,,,,,
9896,25 DE MAYO,25 DE MAYO,San Nicolas,1.0,CALLE,123.7747857190396,"LINESTRING (-58.37109827562857 -34.60305643294922, -58.371173052473516 -34.60205422120949, -58.37118135148812 -34.60194281738015)",descartado,0.0,,,,,
9912,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,125.7464920587406,"LINESTRING (-58.37109827562857 -34.60305643294922, -58.371278477592774 -34.6030682592975, -58.37246477984885 -34.60314633243528)",descartado,0.0,,,,,
9915,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,148.1813006714448,"LINESTRING (-58.420956632980094 -34.60317441624162, -58.42256050794887 -34.60301517117374)",descartado,0.0,,,,,
9917,BOULOGNE SUR MER,BOULOGNE SUR MER,Balvanera,3.0,CALLE,164.2264681071484,"LINESTRING (-58.406321038552456 -34.60317155811262, -58.406262001473976 -34.60294540040604, -58.40593162242052 -34.601726635706136)",descartado,0.0,,,,,
9934,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,127.775377493204,"LINESTRING (-58.37246477984885 -34.60314633243528, -58.372579322419064 -34.60315388255073, -58.37385386107077 -34.60323200775726)",descartado,0.0,,,,,
9937,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,44.14195102939545,"LINESTRING (-58.52449447390615 -34.60288254064843, -58.524664486774014 -34.60325478473333)",descartado,0.0,,,,,
9952,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,165.0257381813272,"LINESTRING (-58.38223281745118 -34.6033573942359, -58.38380162717639 -34.60262930821323)",descartado,0.0,,,,,
9954,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,133.4494158155721,"LINESTRING (-58.419512449510705 -34.60331947206896, -58.42074762029649 -34.60319518891028, -58.420956632980094 -34.60317441624162)",descartado,0.0,,,,,
9957,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,125.6950259915184,"LINESTRING (-58.37385386107077 -34.60323200775726, -58.375220377674225 -34.60331574954359)",descartado,0.0,,,,,
9958,FLORIDA,FLORIDA,San Nicolas,1.0,CALLE,121.5123587833676,"LINESTRING (-58.375220377674225 -34.60331574954359, -58.375263725609905 -34.6023497103248, -58.375270333912184 -34.60222119206977)",descartado,0.0,,,,,
9971,PASO,PASO,Balvanera,3.0,CALLE,160.4461952254606,"LINESTRING (-58.403625649056686 -34.60340316042403, -58.40359167986319 -34.60195713632234)",descartado,0.0,,,,,
9976,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,132.6672406259774,"LINESTRING (-58.375220377674225 -34.60331574954359, -58.37666269180612 -34.603404177825354)",descartado,0.0,,,,,
9986,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,136.625754510766,"LINESTRING (-58.41803393618888 -34.6034683009398, -58.419512449510705 -34.60331947206896)",descartado,0.0,,,,,
10004,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,129.9013872819858,"LINESTRING (-58.37666269180612 -34.603404177825354, -58.37807494661316 -34.60349066663076)",descartado,0.0,,,,,
10031,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,128.7814774755224,"LINESTRING (-58.37807494661316 -34.60349066663076, -58.37947502603063 -34.603576426491614)",descartado,0.0,,,,,
10034,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,118.7520764431506,"LINESTRING (-58.41674884583653 -34.60359767850516, -58.41803393618888 -34.6034683009398)",descartado,0.0,,,,,
10043,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,138.3308343546735,"LINESTRING (-58.37947502603063 -34.603576426491614, -58.38097892231629 -34.603668578495856)",descartado,0.0,,,,,
10045,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,15.69036723170947,"LINESTRING (-58.38097892231629 -34.603668578495856, -58.38114992577926 -34.603671854906445)",descartado,0.0,,,,,
10046,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,92.6815820105869,"LINESTRING (-58.38114992577926 -34.603671854906445, -58.38117182285258 -34.603176224927005, -58.38124753394441 -34.60297699564558, -58.3813237956677 -34.60286256313408)",descartado,0.0,,,,,
10060,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,62.21790181348987,"LINESTRING (-58.38206076522625 -34.6037363737301, -58.38207406339157 -34.603441679344485, -58.3820772048888 -34.603175746046574)",descartado,0.0,,,,,
10061,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,13.62649706817776,"LINESTRING (-58.38206076522625 -34.6037363737301, -58.38220928185864 -34.60373898087009)",descartado,0.0,,,,,
10065,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,147.861056900721,"LINESTRING (-58.516279321924145 -34.60293215953912, -58.51754417324093 -34.60375837661945)",descartado,0.0,,,,,
10066,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,92.39280612958994,"LINESTRING (-58.51754417324093 -34.60375837661945, -58.518051238469496 -34.60319645167761, -58.518146888194906 -34.60309109653536)",descartado,0.0,,,,,
10072,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,102.1933845723286,"LINESTRING (-58.41566308698492 -34.60380402306387, -58.41674884583653 -34.60359767850516)",descartado,0.0,,,,,
10081,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,138.480436719811,"LINESTRING (-58.38220928185864 -34.60373898087009, -58.38371514660011 -34.60382736801033)",descartado,0.0,,,,,
10082,LIBERTAD,LIBERTAD,San Nicolas,1.0,CALLE,133.1877633106266,"LINESTRING (-58.38371514660011 -34.60382736801033, -58.38371606750073 -34.603665535264135, -58.38377560788181 -34.60285337907142, -58.38380162717639 -34.60262930821323)",descartado,0.0,,,,,
10083,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,109.0506543928065,"LINESTRING (-58.38095973776205 -34.60403568356746, -58.38128509572797 -34.60386455562741, -58.38184058689542 -34.6038268351546, -58.38206076522625 -34.6037363737301)",descartado,0.0,,,,,
10087,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,72.57749427420256,"LINESTRING (-58.524664486774014 -34.60325478473333, -58.52495263455563 -34.60386408509093)",descartado,0.0,,,,,
10099,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,130.6877862736303,"LINESTRING (-58.38371514660011 -34.60382736801033, -58.385136276420454 -34.60391075266488)",descartado,0.0,,,,,
10113,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,127.7900339721019,"LINESTRING (-58.385136276420454 -34.60391075266488, -58.386345776279285 -34.60398166335405, -58.38652589838241 -34.60399226993417)",descartado,0.0,,,,,
10114,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,6.325544418648228,"LINESTRING (-58.38652589838241 -34.60399226993417, -58.38659453936207 -34.603997735719425)",descartado,0.0,,,,,
10117,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,107.7483527274593,"LINESTRING (-58.41451642455954 -34.60401469987806, -58.41566308698492 -34.60380402306387)",descartado,0.0,,,,,
10132,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,128.3890665138661,"LINESTRING (-58.41034706273563 -34.60402951119841, -58.410477714170646 -34.604025553686014, -58.41158734660618 -34.60407673399261, -58.41174473497328 -34.60408264575259)",descartado,0.0,,,,,
10147,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,120.7760575408239,"LINESTRING (-58.38659453936207 -34.603997735719425, -58.38790510672277 -34.604102286485826)",descartado,0.0,,,,,
10152,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,131.5418121793817,"LINESTRING (-58.40891736152724 -34.60411824986078, -58.40918565837051 -34.6040953406396, -58.410088655567414 -34.604037427066295, -58.41034706273563 -34.60402951119841)",descartado,0.0,,,,,
10153,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,132.3367409125319,"LINESTRING (-58.41174473497328 -34.60408264575259, -58.413185929676175 -34.604136838533826)",descartado,0.0,,,,,
10156,CORRIENTES AV.,CORRIENTES,Almagro,5.0,AVENIDA,123.066427704458,"LINESTRING (-58.413185929676175 -34.604136838533826, -58.41334774692832 -34.60414296131577, -58.414358760121324 -34.604043721675446, -58.41451642455954 -34.60401469987806)",descartado,0.0,,,,,
10170,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,137.2802435972157,"LINESTRING (-58.38790510672277 -34.604102286485826, -58.38923058376845 -34.604204789944355, -58.389395118444014 -34.60421805892092)",descartado,0.0,,,,,
10175,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,102.3302233221332,"LINESTRING (-58.407814673083486 -34.604256699106244, -58.408743351785766 -34.60413310197648, -58.40891736152724 -34.60411824986078)",descartado,0.0,,,,,
10179,25 DE MAYO,25 DE MAYO,San Nicolas,1.0,CALLE,132.2468789715425,"LINESTRING (-58.37101622003 -34.6042465994247, -58.37108392480995 -34.603249100967446, -58.37109827562857 -34.60305643294922)",descartado,0.0,,,,,
10199,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,131.58963703778,"LINESTRING (-58.389395118444014 -34.60421805892092, -58.39082287618787 -34.6043332832326)",descartado,0.0,,,,,
10214,BOULOGNE SUR MER,BOULOGNE SUR MER,Balvanera,3.0,CALLE,140.8229756484171,"LINESTRING (-58.40664511150247 -34.60441236112221, -58.406321038552456 -34.60317155811262)",descartado,0.0,,,,,
10215,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,108.663951267404,"LINESTRING (-58.40664511150247 -34.60441236112221, -58.407814673083486 -34.604256699106244)",descartado,0.0,,,,,
10220,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,70.54567108864813,"LINESTRING (-58.3803354219688 -34.60440702660387, -58.38095973776205 -34.60403568356746)",descartado,0.0,,,,,
10223,CORRIENTES AV.,CORRIENTES,San Nicolas,1.0,AVENIDA,135.0215696657225,"LINESTRING (-58.39082287618787 -34.6043332832326, -58.39228965665492 -34.60443527392531)",descartado,0.0,,,,,
10226,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,95.11580368068242,"LINESTRING (-58.51692407715164 -34.6044455622385, -58.51754417324093 -34.60375837661945)",descartado,0.0,,,,,
10231,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,118.341113724072,"LINESTRING (-58.39228965665492 -34.60443527392531, -58.393579526817255 -34.604456018084335)",descartado,0.0,,,,,
10233,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,25.81275854806688,"LINESTRING (-58.393579526817255 -34.604456018084335, -58.39369050084689 -34.60445777161145, -58.39386083586723 -34.60446188281242)",descartado,0.0,,,,,
10235,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,89.3312689960477,"LINESTRING (-58.38120413697637 -34.6044727351032, -58.38115081333343 -34.60425250564627, -58.38114992577926 -34.603671854906445)",descartado,0.0,,,,,
10240,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,83.92554279274736,"LINESTRING (-58.38188845725185 -34.604475428537036, -58.38197624543979 -34.604279044889566, -58.38201600384795 -34.604022803132295, -58.38206076522625 -34.6037363737301)",descartado,0.0,,,,,
10243,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,131.3022301038735,"LINESTRING (-58.39386083586723 -34.60446188281242, -58.39529165099295 -34.60449606948021)",descartado,0.0,,,,,
10255,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,136.8319512145886,"LINESTRING (-58.39529165099295 -34.60449606948021, -58.3966154967561 -34.60452764570632, -58.39678267996527 -34.604532807459215)",descartado,0.0,,,,,
10258,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,145.0065989756995,"LINESTRING (-58.51754417324093 -34.60375837661945, -58.51770128722152 -34.603855350356376, -58.51881140454175 -34.60453978999243)",descartado,0.0,,,,,
10263,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,108.8861745622217,"LINESTRING (-58.40547222748421 -34.60456293984988, -58.40564717760439 -34.604545135055666, -58.40664511150247 -34.60441236112221)",descartado,0.0,,,,,
10271,FLORIDA,FLORIDA,San Nicolas,1.0,CALLE,138.5238746494256,"LINESTRING (-58.375165744159 -34.60456361548502, -58.37521087150606 -34.60352680209303, -58.375220377674225 -34.60331574954359)",descartado,0.0,,,,,
10272,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,132.1235645282261,"LINESTRING (-58.39678267996527 -34.604532807459215, -58.398048094760696 -34.604572012441906, -58.39822191948896 -34.60457957017559)",descartado,0.0,,,,,
10284,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,115.8056003342236,"LINESTRING (-58.39822191948896 -34.60457957017559, -58.39948263925824 -34.60463460307796)",descartado,0.0,,,,,
10288,"PAZ, GRAL. AV.",GRAL. AV. PAZ,Villa Devoto,11.0,AVENIDA,93.80926674104593,"LINESTRING (-58.52495263455563 -34.60386408509093, -58.525324129655026 -34.60465193651943)",descartado,0.0,,,,,
10291,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,91.43985792310106,"LINESTRING (-58.40448282956744 -34.60466352473217, -58.40547222748421 -34.60456293984988)",descartado,0.0,,,,,
10300,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,124.4864051948147,"LINESTRING (-58.39948263925824 -34.60463460307796, -58.399627081781915 -34.604640875814304, -58.400633762204286 -34.60467020023521, -58.400838846662666 -34.604674953349395)",descartado,0.0,,,,,
10310,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,119.4246458964016,"LINESTRING (-58.400838846662666 -34.604674953349395, -58.40120157712025 -34.60468330763226, -58.402139952467124 -34.60471293696164)",descartado,0.0,,,,,
10314,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,137.0744568942698,"LINESTRING (-58.402139952467124 -34.60471293696164, -58.403633628515244 -34.60474987424446)",descartado,0.0,,,,,
10315,PASO,PASO,Balvanera,3.0,CALLE,149.4348724463187,"LINESTRING (-58.403633628515244 -34.60474987424446, -58.4036439634768 -34.60458959526962, -58.403625649056686 -34.60340316042403)",descartado,0.0,,,,,
10316,CORRIENTES AV.,CORRIENTES,Balvanera,3.0,AVENIDA,78.48305604192494,"LINESTRING (-58.403633628515244 -34.60474987424446, -58.40448282956744 -34.60466352473217)",descartado,0.0,,,,,
10336,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,90.5779689871938,"LINESTRING (-58.37950177249902 -34.60484463223439, -58.3803354219688 -34.60440702660387)",descartado,0.0,,,,,
10349,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,12.91497227217142,"LINESTRING (-58.37938289814335 -34.60490701622003, -58.37950177249902 -34.60484463223439)",descartado,0.0,,,,,
10367,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,56.55886297982116,"LINESTRING (-58.38134615294569 -34.60496277589692, -58.381307276184685 -34.60466503452287, -58.38120413697637 -34.6044727351032)",descartado,0.0,,,,,
10368,9 DE JULIO AV.,9 DE JULIO,San Nicolas,1.0,AVENIDA,58.36999101611239,"LINESTRING (-58.38175866392757 -34.604989209095734, -58.381818079138505 -34.604666641047565, -58.38188845725185 -34.604475428537036)",descartado,0.0,,,,,
10400,LIBERTAD,LIBERTAD,San Nicolas,1.0,CALLE,141.4268682463214,"LINESTRING (-58.38362373786769 -34.605099721132014, -58.38371432188217 -34.603977651351144, -58.38371514660011 -34.60382736801033)",descartado,0.0,,,,,
10410,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,95.06122364720915,"LINESTRING (-58.51630473728923 -34.60513260345759, -58.51682739363178 -34.6045526485139, -58.51692407715164 -34.6044455622385)",descartado,0.0,,,,,
10453,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,144.9128655741891,"LINESTRING (-58.51881140454175 -34.60453978999243, -58.51995851939034 -34.60524708992322, -58.52007789266058 -34.60532062704869)",descartado,0.0,,,,,
10478,BOULOGNE SUR MER,BOULOGNE SUR MER,Balvanera,3.0,CALLE,114.5570946751492,"LINESTRING (-58.40695155537945 -34.60541343310409, -58.40664511150247 -34.60441236112221)",descartado,0.0,,,,,
10484,25 DE MAYO,25 DE MAYO,San Nicolas,1.0,CALLE,128.3261721561007,"LINESTRING (-58.370935138065924 -34.60540141373214, -58.371008081936864 -34.604366102029765, -58.37101622003 -34.6042465994247)",descartado,0.0,,,,,
10529,PASO,PASO,Balvanera,3.0,CALLE,95.9432330483206,"LINESTRING (-58.40358182326644 -34.60561366424484, -58.40362398278018 -34.60489909705237, -58.403633628515244 -34.60474987424446)",descartado,0.0,,,,,
10544,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,154.472146662255,"LINESTRING (-58.37796116393722 -34.60565329430446, -58.37938289814335 -34.60490701622003)",descartado,0.0,,,,,
10555,FLORIDA,FLORIDA,San Nicolas,1.0,CALLE,129.494687767307,"LINESTRING (-58.375105914689506 -34.605729856512944, -58.3751610305086 -34.604671993918934, -58.375165744159 -34.60456361548502)",descartado,0.0,,,,,
10580,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,102.2534659461428,"LINESTRING (-58.515638661223186 -34.605871704522094, -58.51630473728923 -34.60513260345759)",descartado,0.0,,,,,
10590,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,48.80114566124229,"LINESTRING (-58.37751198815631 -34.605889039000395, -58.37796116393722 -34.60565329430446)",descartado,0.0,,,,,
10652,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,145.1051883399928,"LINESTRING (-58.52007789266058 -34.60532062704869, -58.52134644902285 -34.60610208367402)",descartado,0.0,,,,,
10687,LIBERTAD,LIBERTAD,San Nicolas,1.0,CALLE,125.9985450219254,"LINESTRING (-58.38358509308802 -34.60623499378224, -58.38361822228776 -34.60516746498181, -58.38362373786769 -34.605099721132014)",descartado,0.0,,,,,
10703,PASO,PASO,Balvanera,3.0,CALLE,84.56638593889357,"LINESTRING (-58.40353698916455 -34.60637506168417, -58.40358182326644 -34.60561366424484)",descartado,0.0,,,,,
10718,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,109.2541955918186,"LINESTRING (-58.37650625493935 -34.606416645032965, -58.376728672590154 -34.606300252111076, -58.37751198815631 -34.605889039000395)",descartado,0.0,,,,,
10762,25 DE MAYO,25 DE MAYO,San Nicolas,1.0,CALLE,128.9805475545405,"LINESTRING (-58.370871591767205 -34.60656286086031, -58.37087572091266 -34.60644905957654, -58.37092743682067 -34.60551077565075, -58.370935138065924 -34.60540141373214)",descartado,0.0,,,,,
10771,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,102.3078974276989,"LINESTRING (-58.51497078445278 -34.6066103096637, -58.51555108154122 -34.60596899698343, -58.515638661223186 -34.605871704522094)",descartado,0.0,,,,,
10778,BOULOGNE SUR MER,BOULOGNE SUR MER,Balvanera,3.0,CALLE,139.7695947232307,"LINESTRING (-58.40732548471067 -34.60663481997498, -58.40695155537945 -34.60541343310409)",descartado,0.0,,,,,
10795,INCA,INCA,Almagro,5.0,PASAJE,132.0902107894044,"LINESTRING (-58.4199197541006 -34.60669952613826, -58.42135975362042 -34.606690452024026)",descartado,0.0,,,,,
10821,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,124.3332496001077,"LINESTRING (-58.52134644902285 -34.60610208367402, -58.52243344892622 -34.60677164170022)",descartado,0.0,,,,,
10844,FLORIDA,FLORIDA,San Nicolas,1.0,CALLE,126.1264705245599,"LINESTRING (-58.37504023915641 -34.60686538840213, -58.37505357806333 -34.60673560750025, -58.375105914689506 -34.605729856512944)",descartado,0.0,,,,,
10855,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,100.1579456204215,"LINESTRING (-58.375583683597874 -34.60689958359953, -58.37650625493935 -34.606416645032965)",descartado,0.0,,,,,
10914,FLORIDA,FLORIDA,San Nicolas,1.0,CALLE,37.4904976507024,"LINESTRING (-58.37500572887649 -34.60720212870015, -58.37504023915641 -34.60686538840213)",descartado,0.0,,,,,
10915,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.","ROQUE, PRES. DIAGONAL NORTE AV. SAENZ PENA",San Nicolas,1.0,AVENIDA,62.74499247297344,"LINESTRING (-58.37500572887649 -34.60720212870015, -58.375583683597874 -34.60689958359953)",descartado,0.0,,,,,
10927,25 DE MAYO,25 DE MAYO,San Nicolas,1.0,CALLE,112.1231983130227,"LINESTRING (-58.37083845553195 -34.607571375112386, -58.37086680779586 -34.60743000389693, -58.37085812590927 -34.60726778122608, -58.370868340700206 -34.606652859657146, -58.370871591767205 -34.60656286086031)",descartado,0.0,,,,,
10964,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,11.0,CALLE,106.9394506799785,"LINESTRING (-58.514273276603326 -34.6073827267447, -58.51439379791152 -34.60724795611021, -58.51497078445278 -34.6066103096637)",descartado,0.0,,,,,
10969,NUEVA YORK,NUEVA YORK,Villa Devoto,11.0,CALLE,107.9119844919609,"LINESTRING (-58.52243344892622 -34.60677164170022, -58.523334588558264 -34.60739698515235)",descartado,0.0,,,,,
10983,LIBERTAD,LIBERTAD,San Nicolas,1.0,CALLE,133.9150485642489,"LINESTRING (-58.38351248142028 -34.60744059709563, -58.383515694022336 -34.607376584216794, -58.38358140364758 -34.60635245782466, -58.38358509308802 -34.60623499378224)",descartado,0.0,,,,,
