wikidata_id,nombre,alias,partido_raw,inicio_mandato,fin_mandato,sitelinks,tipo,partido_madre,sitelinks_max
Q9015851,Juan Pablo López,Juan Pablo Lopez,,,,4,procer,Prócer,4
Q3857274,Miguel Martínez de Hoz,Miguel Florencio Martinez de Hoz,,,,4,procer,Prócer,4
Q3857274,Miguel Martínez de Hoz,Miguel Florencio Martínez de Hoz,,,,4,procer,Prócer,4
Q3857274,Miguel Martínez de Hoz,Miguel Martinez de Hoz,,,,4,procer,Prócer,4
Q188891,Bernardino Rivadavia,Rivadavia,,,,39,procer,Prócer,39
Q112363092,León Quaglia,,,,,1,procer,Prócer,1
Q2698196,Antonio González Balcarce,Antonio Balcarce,,,,12,procer,Prócer,12
Q2698196,Antonio González Balcarce,Antonio Gonzalez Balcarce,,,,12,procer,Prócer,12
Q2698196,Antonio González Balcarce,Gonzalez Balcarce,,,,12,procer,Prócer,12
Q2698196,Antonio González Balcarce,González Balcarce,,,,12,procer,Prócer,12
Q2879313,Francisco Solano del Corro,,,,,1,procer,Prócer,1
Q725378,Luis Jorge Fontana,Luis Fontana,,,,9,procer,Prócer,9
Q6113430,Rudecindo Rojo,José Rudecindo Rojo,,,,1,procer,Prócer,1
Q5872253,Félix Frías,Felix Frias,,,,2,procer,Prócer,2
Q6113531,Rufino Varela,Rufino Jacobo Varela,,,,2,procer,Prócer,2
Q2880179,Jorge Enrique Vidt,,,,,1,procer,Prócer,1
Q5672215,Ambrosio Olmos,,,,,2,procer,Prócer,2
Q5672233,Ambrosio Sandes,,,,,2,procer,Prócer,2
Q65115280,Ignacio Segovia,,,,,1,procer,Prócer,1
Q32276956,José Napoleón Sosa,,,,,1,procer,Prócer,1
Q6298769,Juan Agustín Augier,Juan Agustin Augier,,,,1,procer,Prócer,1
Q6298772,Juan Agustín Maza,Juan Agustin Maza,,,,4,procer,Prócer,4
Q2883137,Zoilo Concha,,,,,1,procer,Prócer,1
Q5676995,Aniceto Latorre,,,,,1,procer,Prócer,1
Q2883850,José Alejandro Ferreyra,Jose Alejandro Ferreyra,,,,1,procer,Prócer,1
Q134160,José de San Martín,Don José de San Martín,,,,87,procer,Prócer,87
Q134160,José de San Martín,José de San Martín y Matorras,,,,87,procer,Prócer,87
Q134160,José de San Martín,José Francisco de San Martín,,,,87,procer,Prócer,87
Q5937277,José A. Terry,Jose A. Terry,,,,5,procer,Prócer,5
Q401580,Manuel Alberti,Manuel Maximiliano Alberti,,,,9,procer,Prócer,9
Q401580,Manuel Alberti,Manuel Maximo Alberti,,,,9,procer,Prócer,9
Q401580,Manuel Alberti,Manuel Máximo Alberti,,,,9,procer,Prócer,9
Q5681162,Clodomiro Urtubey,,,,,2,procer,Prócer,2
Q5681936,Juan Pedro Luna,,,,,1,procer,Prócer,1
Q5937440,José Albino Gutiérrez,Jose Albino Gutierrez,,,,1,procer,Prócer,1
Q5937458,José Aldao,Jose Aldao,,,,1,procer,Prócer,1
Q5937496,José Alejo Román,Alejo Roman,,,,1,procer,Prócer,1
Q5937496,José Alejo Román,Alejo Román,,,,1,procer,Prócer,1
Q5937496,José Alejo Román,Jose Alejo Roman,,,,1,procer,Prócer,1
Q2884650,Benito Nazar,,,,,3,procer,Prócer,3
Q16540376,Calixto de la Torre,,,,,1,procer,Prócer,1
Q5937707,José Antonio Becerra,Jose Antonio Becerra,,,,1,procer,Prócer,1
Q5937804,José Antonio Fernández Cornejo,Jose Antonio Fernandez Cornejo,,,,1,procer,Prócer,1
Q5937878,José Antonio Gregorio de Otálora,Jose Antonio Gregorio de Otalora,,,,1,procer,Prócer,1
Q463425,Santiago Derqui,,,,,24,procer,Prócer,24
Q5938007,José Antonio Olmos de Aguilera,Jose Antonio Olmos de Aguilera,,,,1,procer,Prócer,1
Q5938014,José Antonio Ortiz y Herrera,Jose Antonio Ortiz y Herrera,,,,1,procer,Prócer,1
Q5938066,José Antonio Reinafé,Jose Antonio Reinafe,,,,1,procer,Prócer,1
Q5687724,Pedro Molina y Sotomayor,,,,,2,procer,Prócer,2
Q5644963,Félix Olazábal,Felix Olazabal,,,,1,procer,Prócer,1
Q65162685,Vicente Celestino Mallea,,,,,1,procer,Prócer,1
Q5938469,José Benito de Aranda,Jose Benito de Aranda,,,,1,procer,Prócer,1
Q5938472,José Benito de Aranda,Jose Benito de Aranda,,,,1,procer,Prócer,1
Q5938479,José Benito de la Bárcena,Jose Benito Barcena,,,,2,procer,Prócer,2
Q5938479,José Benito de la Bárcena,José Benito Bárcena,,,,2,procer,Prócer,2
Q5938479,José Benito de la Bárcena,Jose Benito de la Barcena,,,,2,procer,Prócer,2
Q5938487,José Benjamín de la Vega,Jose Benjamin de la Vega,,,,3,procer,Prócer,3
Q5938508,José Bernaldes Polledo,Jose Bernaldes Polledo,,,,1,procer,Prócer,1
Q16559227,Eduardo Clerici,,,,,1,procer,Prócer,1
Q2889314,Liborio Bernal,,,,,2,procer,Prócer,2
Q5695144,Bernardino Olivera,,,,,1,procer,Prócer,1
Q5938938,José Celedonio Elordi,Jose Celedonio Elordi,,,,1,procer,Prócer,1
Q2890031,Santiago Aldao,,,,,1,procer,Prócer,1
Q16569192,Francisco Piñeyro,,,,,1,procer,Prócer,1
Q5696658,Anselmo Rojo,,,,,2,procer,Prócer,2
Q5697640,Antonino Baigorria,,,,,1,procer,Prócer,1
Q5697649,Antonino Reyes,,,,,1,procer,Prócer,1
Q5697653,Antonino Taboada,,,,,1,procer,Prócer,1
Q26769639,Gelasio Lagar,,,,,1,procer,Prócer,1
Q5698830,Antonio Luciano Ballester,,,,,1,procer,Prócer,1
Q5698889,Antonio Malaver,,,,,2,procer,Prócer,2
Q5699895,Antonio Somellera,,,,,2,procer,Prócer,2
Q23942848,Rafael Ruiz de los Llanos,,,,,1,procer,Prócer,1
Q5700403,Antonio del Viso,,,,,2,procer,Prócer,2
Q5701523,Apolinario Almada,,,,,1,procer,Prócer,1
Q5701525,Apolinario Figueroa,,,,,1,procer,Prócer,1
Q5994068,Manuel Puch,Manuel Cruz Puch,,,,1,procer,Prócer,1
Q41842974,José María Cantilo,,,,,3,procer,Prócer,3
Q5840980,José Antonio Virasoro,Jose Antonio Virasoro,,,,1,procer,Prócer,1
Q5997685,Mariano Demaría,Mariano Demaria,,,,2,procer,Prócer,2
Q2893662,Francisco Mariano de Orma,,,,,1,procer,Prócer,1
Q5704420,Armando Artaza,,,,,1,procer,Prócer,1
Q5994415,Manuel Taboada,Manuel Baldomero Taboada,,,,2,procer,Prócer,2
Q7911084,Valentín Alsina,Valentin Alsina,,,,9,procer,Prócer,9
Q5994493,Manuel Urdinarrain,Manuel Antonio Urdinarrain,,,,1,procer,Prócer,1
Q5994545,Manuel Vicente Ramírez,Manuel Vicente Ramirez,,,,1,procer,Prócer,1
Q5837922,Apolinario Saravia Tomlinson,Poli,,,,2,procer,Prócer,2
Q5841392,Juan Ramón Ezeiza,Juan Ramon Ezeiza,,,,2,procer,Prócer,2
Q5706780,Artemio Gramajo,,,,,2,procer,Prócer,2
Q541379,Miguel de Azcuénaga,Miguel de Azcuenaga,,,,9,procer,Prócer,9
Q4714569,Alejandro Heredia,,,,,6,procer,Prócer,6
Q29419675,Carlos Tagle,,,,,2,procer,Prócer,2
Q5711687,Augusto Liliedal,,,,,1,procer,Prócer,1
Q5712014,Aurelio Palacios,,,,,1,procer,Prócer,1
Q6697426,Lucio Norberto Mansilla,Lucio N. Mansilla,,,,8,procer,Prócer,8
Q20015383,José Ignacio Helguero,Jose Ignacio Helguero,,,,1,procer,Prócer,1
Q5993837,Manuel Monteverde,,,,,1,procer,Prócer,1
Q7377957,Rufino Ortega,Rufino Ortega Molina,,,,4,procer,Prócer,4
Q5484012,Francisco Uriburu,Francisco Uriburu Patron,,,,4,procer,Prócer,4
Q5484012,Francisco Uriburu,Francisco Uriburu Patrón,,,,4,procer,Prócer,4
Q97137850,La Delfina,,,,,1,procer,Prócer,1
Q16598920,Manuel Vicente Bustos,,,,,1,procer,Prócer,1
Q16599617,Mariano Lozano,,,,,1,procer,Prócer,1
Q20015697,Ángel Agustín Olmedo,Angel Agustin Olmedo,,,,1,procer,Prócer,1
Q20015630,José María Reyes,Jose Maria Reyes,,,,1,procer,Prócer,1
Q5860393,Fernando Villafañe,,,,,1,procer,Prócer,1
Q16607341,Miguel Riglos,,,,,1,procer,Prócer,1
Q16607397,Miguel Victorio Gelabert,,,,,1,procer,Prócer,1
Q599235,Victorino de la Plaza,,,,,27,procer,Prócer,27
Q5721801,Basilio Torrecillas,,,,,1,procer,Prócer,1
Q16617200,Paulino Orihuela,,,,,1,procer,Prócer,1
Q16617560,Pedro Nolasco Videla,,,,,1,procer,Prócer,1
Q20016620,Juan Manuel Terán,Juan Manuel Teran,,,,1,procer,Prócer,1
Q5725108,Belisario Gache,,,,,1,procer,Prócer,1
Q5559802,Francisco Gorriti,José Francisco Gorriti,,,,2,procer,Prócer,2
Q5725736,Benigno Ocampo,,,,,1,procer,Prócer,1
Q5725879,Benito Machado,,,,,2,procer,Prócer,2
Q5725889,Benito Meana,,,,,1,procer,Prócer,1
Q5726005,Benjamin Franklin Seaver,,,,,1,procer,Prócer,1
Q5726179,Benjamín Victorica,,,,,5,procer,Prócer,5
Q5560009,Anacleto Medina,Anacleto Medina y Biera,,,,3,procer,Prócer,3
Q16628064,Salvador Maldonado,,,,,1,procer,Prócer,1
Q16628855,Santiago Lloveras,,,,,1,procer,Prócer,1
Q5730007,Blas Basualdo,,,,,2,procer,Prócer,2
Q5730084,Blas Pico,,,,,2,procer,Prócer,2
Q6041843,Nicanor Albarellos,,,,,2,procer,Prócer,2
Q5731960,Bonifacio Ramos,,,,,1,procer,Prócer,1
Q5735085,Buenaventura Quiroga del Carril,,,,,1,procer,Prócer,1
Q5735098,Buenaventura de Arzac,,,,,1,procer,Prócer,1
Q1442208,Francisco Seeber,,,,,5,procer,Prócer,5
Q215387,Luis Vernet,Louis Elie Vernet,,,,10,procer,Prócer,10
Q215387,Luis Vernet,Luis Elias Vernet,,,,10,procer,Prócer,10
Q6166772,Wenceslao Martínez,Wenceslao Martinez,,,,1,procer,Prócer,1
Q16646129,Vicente Mota,,,,,1,procer,Prócer,1
