wikidata_id,nombre,alias,partido_raw,inicio_mandato,fin_mandato,sitelinks,tipo,partido_madre,sitelinks_max
Q18711932,Carmen Lucila Crexell,Lucila Crexell,Movimiento Popular Neuquino,,,3,politico,PJ,3
Q3983875,Teodoro Bronzini,Bronzini,Partido Socialista,,,4,politico,PS,4
Q604553,Antonio Ubaldo Rattín,Antonio Rattin,Partido Unidad Federalista,,,24,politico,Sin clasificar,24
Q604553,Antonio Ubaldo Rattín,Antonio Rattín,Partido Unidad Federalista,,,24,politico,Sin clasificar,24
Q604553,Antonio Ubaldo Rattín,Antonio Ubaldo Rattin,Partido Unidad Federalista,,,24,politico,Sin clasificar,24
Q604553,Antonio Ubaldo Rattín,Rattín,Partido Unidad Federalista,,,24,politico,Sin clasificar,24
Q77983732,Daniel Passerini,Daniel Alejandro Passerini,Partido Justicialista,,,1,politico,PJ,1
Q21856278,Guillermo Snopek,Guillermo Eugenio Mario Snopek,Partido Justicialista,,,4,politico,PJ,4
Q5367308,Elpidio González,Elpidio Gonzalez,Unión Cívica Radical,,,7,politico,UCR,7
Q107124548,Antonio de la Rúa,,Unión Cívica Radical,,,1,politico,UCR,1
Q3186387,José Zavalía,Jose Luis Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,Jose Luis Zavalía,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,Jose Luís Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,José Luis Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,José Luis Zavalía,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,José Luís Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,Jose Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,Jose Zavalía,Unión Cívica Radical,,,4,politico,UCR,4
Q3186387,José Zavalía,José Zavalia,Unión Cívica Radical,,,4,politico,UCR,4
Q5949272,Juan Erwin Bolívar Acuña Kunz,,Unión Cívica Radical,,,3,politico,UCR,3
Q6097606,Rafael Martínez Raymonda,Rafael Martinez Raymonda,Partido Demócrata Progresista,,,2,politico,Liberalismo,2
Q1566440,Fabián Ríos,Fabian Rios,Partido Justicialista,,,5,politico,PJ,5
Q5750070,Carlos Corach,Carlos Vladimiro Corach,Partido Justicialista,,,6,politico,PJ,6
Q22115664,Bernabé Arnaudo,Bernabe Arnaudo,Partido Justicialista,,,2,politico,PJ,2
Q2918605,Manuel Domecq García,Manuel Domecq Garcia,Unión Cívica Radical Antipersonalista,,,4,politico,UCR,4
Q64081952,Ramón Alberto Simón,,Partido Liberal de Corrientes,,,0,politico,Liberalismo,0
Q6108110,Ricardo Cuccovillo,Ricardo Oscar Cuccovillo,Partido Socialista,,,2,politico,PS,2
Q6108248,Ricardo Jaime,,Frente para la Victoria,,,4,politico,PJ,4
Q17623699,Néstor Ahuad,Nestor Ahuad,Partido Justicialista,,,2,politico,PJ,2
Q17623699,Néstor Ahuad,Néstor Enrique Rufino Ahuad,Partido Justicialista,,,2,politico,PJ,2
Q5942474,José Mario Fallótico,Jose Mario Fallotico,Unión Cívica Radical,,,1,politico,UCR,1
Q5950067,Juan Isaac Cooke,,Unión Cívica Radical,,,3,politico,UCR,3
Q136108826,Pablo Domenichini,,Unión Cívica Radical,,,3,politico,UCR,3
Q64336286,Alejandro Pablo Armendáriz,,Unión Celeste y Blanco,,,0,politico,Sin clasificar,0
Q7161161,Pelagio Luna,Pelagio Baltasar Luna,Unión Cívica Radical,,,6,politico,UCR,6
Q16190258,Gabriela Cerrano,,Partido Obrero,,,1,politico,Izquierda,1
Q15131590,Ildefonso Cavagna Martínez,Ildefonso Cavagna Martinez,Partido Justicialista,,,2,politico,PJ,2
Q15131590,Ildefonso Cavagna Martínez,Ildefonso Félix Cavagna Martínez,Partido Justicialista,,,2,politico,PJ,2
Q113304926,Raquel Krakover,Raquel Zulema Krakover,Juntos por el Cambio,,,0,politico,PRO,0
Q16190433,Cintia Frencia,,Partido Obrero,,,1,politico,Izquierda,1
Q125385055,Belén Avico,Maria Belen Avico,Propuesta Republicana,,,1,politico,PRO,1
Q9094417,Virginia Linares,Maria Virginia Linares,Generación para un Encuentro Nacional,,,3,politico,PS,3
Q9094417,Virginia Linares,María Virginia Linares,Generación para un Encuentro Nacional,,,3,politico,PS,3
Q5971596,Laura Alonso,,Propuesta Republicana,,,4,politico,PRO,4
Q5667299,Andrés Larroque,Andres Larroque,Frente para la Victoria,,,4,politico,PJ,4
Q135509440,Gary Vila Ortiz,Alberto Carlos Casiano Vila Ortiz,Partido Demócrata Progresista,,,0,politico,Liberalismo,0
Q135509440,Gary Vila Ortiz,A.C. Vila Ortíz,Partido Demócrata Progresista,,,0,politico,Liberalismo,0
Q135509440,Gary Vila Ortiz,Alberto C. Vila Ortíz,Partido Demócrata Progresista,,,0,politico,Liberalismo,0
Q135509440,Gary Vila Ortiz,Casiano Morteo,Partido Demócrata Progresista,,,0,politico,Liberalismo,0
Q5818949,Eduardo Alderete,Eduardo Huáscar Alderete,Partido Justicialista,,,1,politico,PJ,1
Q5866452,Francisco Julián Beazley,Francisco Julian Beazley,Unión Cívica Nacional,,,2,politico,UCR,2
Q124415492,Florencia de Sensi,Maria Florencia De Sensi,Propuesta Republicana,,,2,politico,PRO,2
Q7357213,Rodolfo Terragno,Terragno,Unión Cívica Radical,,,7,politico,UCR,7
Q9095302,Víctor Hugo Vilhem,Victor Hugo Vilhem,Frente para la Victoria,,,1,politico,PJ,1
Q16589675,Laura Montero,Laura Gisela Montero,Unión Cívica Radical,,,3,politico,UCR,3
Q5947695,Juan Bautista Bascary,Juan Bautista Bascary Esteves,Unión Cívica Radical,,,1,politico,UCR,1
Q18759139,Lázaro Chiappe,"Lázaro ""Moto"" Chiape",Partido Liberal de Corrientes,,,2,politico,Liberalismo,2
Q18759139,Lázaro Chiappe,Lazaro Alberto Chiappe,Partido Liberal de Corrientes,,,2,politico,Liberalismo,2
Q18759139,Lázaro Chiappe,Lázaro Alberto Chiappe,Partido Liberal de Corrientes,,,2,politico,Liberalismo,2
Q19897814,Eduardo Cáceres,Eduardo  Caceres,Propuesta Republicana,,,2,politico,PRO,2
Q19897814,Eduardo Cáceres,Eduardo Augusto Cáceres Giménez,Propuesta Republicana,,,2,politico,PRO,2
Q17177501,Pablo Echenique,Panfleto tu x14 + Fraude tu x4,Podemos,,,17,politico,Sin clasificar,17
Q6101056,Raúl Barón Biza,Raul Baron Biza,Unión Cívica Radical,,,2,politico,UCR,2
Q47141983,Marcela Campagnoli,,Coalición Cívica ARI,,,3,politico,UCR,3
Q1280001,Luis Juez,Luis Alfredo Juez,Frente Cívico de Córdoba,,,7,politico,UCR,7
Q518850,Alicia Moreau de Justo,Alicia M De Justo,Partido Socialista,,,26,politico,PS,26
Q518850,Alicia Moreau de Justo,Alicia M. De Justo,Partido Socialista,,,26,politico,PS,26
Q518850,Alicia Moreau de Justo,Alicia Moreau,Partido Socialista,,,26,politico,PS,26
Q518850,Alicia Moreau de Justo,Moreau de Justo,Partido Socialista,,,26,politico,PS,26
Q5857798,Federico Polak,Federico Gabriel Polak,desarrollismo,,,2,politico,PS,2
Q16302727,Rodolfo Urtubey,Rodolfo Julio Urtubey,Frente para la Victoria,,,2,politico,PJ,2
Q6303405,Judith Forstmann,Selva Judith Forstmann,Frente para la Victoria,,,4,politico,PJ,4
Q115671935,Alfredo J. Torcelli,,Partido Socialista,,,2,politico,PS,2
Q17364231,Luis María Cassoni,Luis Maria Cassoni,Unión Cívica Radical,,,3,politico,UCR,3
Q5731950,Bonifacio Cejuela,,Partido Demócrata de Mendoza,,,1,politico,Liberalismo,1
Q2832959,Roberto Lavagna,,Partido Justicialista,,,13,politico,PJ,13
Q7322654,Ricardo Gil Lavedra,Gil Lavedra,Unión Cívica Radical,,,5,politico,UCR,5
Q2918733,Darío Alessandro,Dario Alessandro,Partido Justicialista,,,2,politico,PJ,2
Q60374521,Fernando Nadra,,Partido Comunista,,,5,politico,Izquierda,5
Q112634148,Félix Nazar,Félix Antonio Nazar,Partido Justicialista,,,2,politico,PJ,2
Q124527724,Nicolás Emma,Nicolas Mario Emma,Partido Libertario,,,2,politico,Liberalismo,2
Q7105853,Oscar Alende,Oscar Eduardo Alende,Unión Cívica Radical,,,6,politico,UCR,6
Q5042686,Carlos Sylvestre Begnis,Carlos Begnis,Unión Cívica Radical,,,3,politico,UCR,3
Q57584346,Hernán Lacunza,Jorge Roberto Hernán Lacunza,Propuesta Republicana,,,5,politico,PRO,5
Q21856292,Paula Marcela Urroz,,Unión por Todos,,,3,politico,Sin clasificar,3
Q9054826,Palito Ortega,Ramon Ortega,Partido Justicialista,,,10,politico,PJ,10
Q9054826,Palito Ortega,Ramón Ortega,Partido Justicialista,,,10,politico,PJ,10
Q4678283,Ada Mercedes Maza,,Partido Justicialista,,,5,politico,PJ,5
Q5994167,Manuel Ramón Alvarado,Manuel Ramon Alvarado,Partido Demócrata (Argentina),,,2,politico,Liberalismo,2
Q2879101,Eduardo Macaluse,Eduardo Gabriel Macaluse,Solidaridad e Igualdad,,,3,politico,Sin clasificar,3
Q5868344,Franco Caviglia,Franco Agustín Caviglia,Partido Justicialista,,,2,politico,PJ,2
Q5729804,Blanca Monllau,Blanca María del Valle Monllau,Unión Cívica Radical,,,2,politico,UCR,2
Q110389891,Carlos Alberto Fernández,Carlitos Fernández,Partido de la Concordia Social,,,1,politico,PJ,1
Q6108028,Ricardo Biazzi,Ricardo Roberto Biazzi,Partido Justicialista,,,1,politico,PJ,1
Q981624,Hermes Binner,Hermes Juan Binner,Partido Socialista,,,10,politico,PS,10
Q5749896,Carlos Brown,,Partido Justicialista,,,2,politico,PJ,2
Q6053778,Oscar Camilión,Oscar Camilion,Partido Justicialista,,,7,politico,PJ,7
Q133854029,María Hesain,,Partido Justicialista,,,1,politico,PJ,1
Q6115964,Rómulo Naón,Romulo Naon,Unión Cívica Radical,,,4,politico,UCR,4
Q6115964,Rómulo Naón,Rómulo Sebastian Naón,Unión Cívica Radical,,,4,politico,UCR,4
Q6115964,Rómulo Naón,Rómulo Sebastián Naón,Unión Cívica Radical,,,4,politico,UCR,4
Q72707787,Ricardo Quintela,Ricardo Clemente Quintela,Partido Justicialista,,,3,politico,PJ,3
Q5791375,Cristian Popovich,,Partido Justicialista,,,1,politico,PJ,1
Q124571320,Jorge Antonio Avila,,Partido Justicialista,,,1,politico,PJ,1
Q111481670,Marilú Quiroz,,Propuesta Republicana,,,2,politico,PRO,2
Q111481676,María Sotolano,,Propuesta Republicana,,,2,politico,PRO,2
Q21075018,Oscar Smith,,Partido Justicialista,,,1,politico,PJ,1
Q122850647,Eugenia Alianiello,María Eugenia Alianiello,Partido Justicialista,,,2,politico,PJ,2
Q98815118,Julio Alegre,,Unión Cívica Radical,,,1,politico,UCR,1
Q5937328,José Adrián Pérez,Jose Adrian Perez,Coalición Cívica ARI,,,3,politico,UCR,3
Q5650692,Jorge Federico Sabato,,Unión Cívica Radical,,,1,politico,UCR,1
Q18920538,Eduardo Accastello,Eduardo Luis Accastello,Partido Justicialista,,,3,politico,PJ,3
Q5995900,Marcelo Ramal,Marcelo Armando Ramal,Política Obrera,,,4,politico,Izquierda,4
Q21402515,Luis Emilio Acuña,,Partido Justicialista,,,1,politico,PJ,1
Q5935055,Jorge Ferraresi,Jorge Horacio Ferraresi,Partido Justicialista,,,3,politico,PJ,3
Q7051703,Norma Elena Morandini,Norma Morandini,"Partido Nuevo contra la Corrupción, por la Honestidad y la Transparencia",,,4,politico,PS,4
Q5901869,Horacio Ferreyra,,Partido Demócrata de Córdoba,,,1,politico,Liberalismo,1
Q16584491,Juan Carlos Zabalza,,Partido Socialista,,,2,politico,PS,2
Q60242500,Gustavo Lopetegui,,Cambiemos,,,2,politico,PRO,2
Q1710644,Juan Schiaretti,,Partido Justicialista,,,8,politico,PJ,8
Q5042783,Carlos Washington Lencinas,Carlos W Lencinas,Unión Cívica Radical,,,4,politico,UCR,4
Q5042783,Carlos Washington Lencinas,Carlos W. Lencinas,Unión Cívica Radical,,,4,politico,UCR,4
Q5667972,Carlos J. Rodríguez,Carlos J. Rodriguez,Unión Cívica Radical,,,2,politico,UCR,2
Q5996749,Marcos Zeida,,Partido Comunista Paraguayo,,,2,politico,Sin clasificar,2
Q6108116,Ricardo César Guardo,Ricardo Cesar Guardo,Partido Justicialista,,,4,politico,PJ,4
Q5888980,Guillermo Udaondo,,Unión Cívica,,,2,politico,UCR,2
Q18286673,Blas Benjamín de la Vega,Blas Benjamin de la Vega,Unión Cívica Radical,,,1,politico,UCR,1
Q23411111,Albor Cantard,,Unión Cívica Radical,,,3,politico,UCR,3
Q42432799,Adolfo Rubinstein,Adolfo Luis Rubinstein,Unión Cívica Radical,,,2,politico,UCR,2
Q5948020,Juan C. Beni,Juan Carlos Eduardo Beni,Partido Justicialista,,,1,politico,PJ,1
Q6053865,Oscar Félix González,Oscar Felix Gonzalez,Partido Justicialista,,,2,politico,PJ,2
Q125396636,Lisandro Almirón,,Unión Celeste y Blanco,,,1,politico,Sin clasificar,1
Q123250027,Juliana Santillán,,La Libertad Avanza,,,2,politico,Liberalismo,2
Q5813353,Donato Latella Frías,Donato Latella Frias,Unión Cívica Radical,,,1,politico,UCR,1
Q19358380,Joaquín de la Torre,Joaquin de la Torre,Cambiemos,,,2,politico,PRO,2
Q20090781,Juan Carlos Giordano,,Izquierda Socialista,,,3,politico,Izquierda,3
Q5750328,Carlos Ferraro,Carlos Alfonso Ferraro,Partido Justicialista,,,3,politico,PJ,3
Q56887517,Augusto Conte Mac Donell,,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q26996221,Rodolfo Miguel Parente,,Unión Cívica Radical,,,1,politico,UCR,1
Q24091224,Luis Eduardo García,Luis Eduardo Garcia,Unión Cívica Radical,,,1,politico,UCR,1
Q108791277,Luis Picat,Luis Albino Picat,Unión Cívica Radical,,,1,politico,UCR,1
Q7357722,Rogelio Frigerio,Rogelio Julio Frigerio,Unión Cívica Radical Intransigente,,,9,politico,UCR,9
Q18711084,Néstor Perl,Nestor Perl,Partido Justicialista,,,3,politico,PJ,3
Q5668780,Alicia Mabel Ciciliani,,Partido Socialista,,,3,politico,PS,3
Q5857540,Federico Cantoni,,Unión Cívica Radical,,,1,politico,UCR,1
Q6101285,Raúl Lucio Uranga,Raul Lucio Uranga,Unión Cívica Radical,,,3,politico,UCR,3
Q16494009,Manuel Cáceres,Manuel Caceres,Unión Cívica Radical,,,2,politico,UCR,2
Q33126465,Franco La Porta,,Frente de Todos,,,1,politico,PJ,1
Q22115942,Fernando Martín Lobo,Fernando Martin Lobo,Partido Justicialista,,,2,politico,PJ,2
Q7357213,Rodolfo Terragno,Rodolfo H Terragno,Unión Cívica Radical,,,7,politico,UCR,7
Q7357213,Rodolfo Terragno,Rodolfo H. Terragno,Unión Cívica Radical,,,7,politico,UCR,7
Q30111728,Nicolás Eduardo Becerra,Nicolas Eduardo Becerra,Partido Justicialista,,,2,politico,PJ,2
Q23942817,Federico Fernández de Monjardín,Federico Fernandez de Monjardin,Unión Cívica Radical,,,2,politico,UCR,2
Q452112,Amado Boudou,,Partido Justicialista,,,25,politico,PJ,25
Q604553,Antonio Ubaldo Rattín,Rattin,Partido Unidad Federalista,,,24,politico,Sin clasificar,24
Q18814842,Edgardo Grosso,Edgardo R. Grosso,Unión Cívica Radical,,,1,politico,UCR,1
Q18814842,Edgardo Grosso,Edgardo Roger Miguel Grosso,Unión Cívica Radical,,,1,politico,UCR,1
Q20925368,Manuel Vicente Ordóñez,Manuel V. Ordóñez,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q20925368,Manuel Vicente Ordóñez,Manuel Vicente Ordóñez Escudero,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q5668101,Alfredo Cornejo,Alfredo Victor Cornejo,Unión Cívica Radical,,,5,politico,UCR,5
Q5668101,Alfredo Cornejo,Alfredo Víctor Cornejo,Unión Cívica Radical,,,5,politico,UCR,5
Q6109938,Roberto Porretti,,Frente para la Victoria,,,1,politico,PJ,1
Q5992572,Manuel Carlés,Manuel Carles,Unión Cívica Radical,,,3,politico,UCR,3
Q73732105,Tomás Fernández,Tomás Fernández Lorenzo,Partido Justicialista,,,1,politico,PJ,1
Q6053944,Oscar Parrilli,Oscar Isidro Parrilli,Partido Justicialista,,,4,politico,PJ,4
Q5699158,Antonio Mucci,Antonio Paulino Mucci,Unión Cívica Radical,,,3,politico,UCR,3
Q17171286,Danilo Baroni,Danilo Luis Baroni,Partido Justicialista,,,5,politico,PJ,5
Q124415598,Eduardo Falcone,Eduardo Gabriel Falcone,Movimiento de Integración y Desarrollo,,,1,politico,UCR,1
Q62594976,Mercedes Trimarchi,,Izquierda Socialista,,,1,politico,Izquierda,1
Q6053949,Oscar Perassi,Oscar Agustín Perassi,Partido Justicialista,,,1,politico,PJ,1
Q440580,Alicia Kirchner,Alicia Kirchner de Mercado,Partido Justicialista,,,8,politico,PJ,8
Q440580,Alicia Kirchner,Alicia Margarita Antonia Kirchner,Partido Justicialista,,,8,politico,PJ,8
Q440580,Alicia Kirchner,Alicia Margarita Kirchner,Partido Justicialista,,,8,politico,PJ,8
Q41776986,Atilio Francisco Salvador Benedetti,,Unión Cívica Radical,,,3,politico,UCR,3
Q5186335,Cristina Cremer de Busti,Maria Cristina Cremer,Partido Justicialista,,,5,politico,PJ,5
Q5186335,Cristina Cremer de Busti,María Cristina Cremer,Partido Justicialista,,,5,politico,PJ,5
Q5186335,Cristina Cremer de Busti,María Cristina Cremer de Busti,Partido Justicialista,,,5,politico,PJ,5
Q18418787,Raúl Conrado Bevacqua,Raul Conrado Bevacqua,Partido Justicialista,,,1,politico,PJ,1
Q614102,Jorge Sobisch,Jorge Omar Sobisch,Partido Demócrata Cristiano,,,6,politico,Liberalismo,6
Q21601187,Gustavo Santos,,Unión Cívica Radical,,,4,politico,UCR,4
Q4924764,Blanca Osuna,Blanca Ines Osuna,Partido Justicialista,,,4,politico,PJ,4
Q4924764,Blanca Osuna,Blanca Inés Osuna,Partido Justicialista,,,4,politico,PJ,4
Q6293658,José Pampuro,Jose Juan Bautista Pampuro,Frente para la Victoria,,,7,politico,PJ,7
Q6293658,José Pampuro,José Juan Bautista Pampuro,Frente para la Victoria,,,7,politico,PJ,7
Q6293658,José Pampuro,Jose Pampuro,Frente para la Victoria,,,7,politico,PJ,7
Q20015265,Gladys González,Gladys Esther Gonzalez,Propuesta Republicana,,,5,politico,PRO,5
Q20015265,Gladys González,Gladys Gonzalez,Propuesta Republicana,,,5,politico,PRO,5
Q2228648,Saúl Ubaldini,Ubaldini,Partido Justicialista,,,7,politico,PJ,7
Q5760147,Celestino Gelsi,,Unión Cívica Radical,,,4,politico,UCR,4
Q5811990,Diógenes Taboada,Diogenes Taboada,Unión Cívica Radical Antipersonalista,,,3,politico,UCR,3
Q1932735,Miguel Ángel Pichetto,Miguel Angel Pichetto,Partido Justicialista,,,8,politico,PJ,8
Q1932735,Miguel Ángel Pichetto,Miguel Pichetto,Partido Justicialista,,,8,politico,PJ,8
Q1932735,Miguel Ángel Pichetto,Pichetto,Partido Justicialista,,,8,politico,PJ,8
Q12164854,Emilio Belenguer,,Partido Justicialista,,,2,politico,PJ,2
Q27786445,Mirto Lisandro Viale,Lisandro Viale,Partido Intransigente,,,1,politico,Sin clasificar,1
Q64225325,Alejandra Maradona,,Partido Justicialista,,,0,politico,PJ,0
Q51003630,Roberto Salvarezza,RC Salvarezza,Unidad Ciudadana,,,3,politico,PJ,3
Q51003630,Roberto Salvarezza,Roberto Carlos Salvarezza,Unidad Ciudadana,,,3,politico,PJ,3
Q5952457,Juan Sabato,,Unión Cívica Radical,,,1,politico,UCR,1
Q20963008,Américo García,Americo Garcia,Movimiento de Integración y Desarrollo,,,1,politico,UCR,1
Q7931145,Vilma Ibarra,Vilma Lidia Ibarra,Nuevo Encuentro,,,6,politico,Izquierda,6
Q5860064,Fernando Piragine Niveyro,,Unión Cívica Radical,,,3,politico,UCR,3
Q5860194,Fernando Saguier,,Unión Cívica Radical,,,2,politico,UCR,2
Q16543410,Carlos Raimundi,Carlos Alberto Raimundi,Unión Cívica Radical,,,2,politico,UCR,2
Q121202695,Domingo José Taraborelli,Domingo Taraborelli,Partido Justicialista,,,1,politico,PJ,1
Q20012995,Alfredo Olmedo,Alfredo  Horacio Olmedo,Propuesta Republicana,,,5,politico,PRO,5
Q20012995,Alfredo Olmedo,Alfredo Horacio Olmedo,Propuesta Republicana,,,5,politico,PRO,5
Q5058463,Celso Jaque,Celso Alejandro Jaque,Partido Justicialista,,,4,politico,PJ,4
Q5489320,Luis Falco,Luis Alberto Falcó,Unión Cívica Radical,,,3,politico,UCR,3
Q939324,Gustavo Rearte,,Partido Justicialista,,,2,politico,PJ,2
Q63342207,María Isabel Gainza,,Coalición Cívica ARI,,,0,politico,UCR,0
Q26201864,Alejandro Giavarini,Alejandro Bautista Giavarini,Partido Justicialista,,,1,politico,PJ,1
Q6382689,Alfredo Ferraresi,Alfredo Luis Ferraresi,Partido Justicialista,,,1,politico,PJ,1
Q5942329,José Manuel Saravia (intendente),,Partido Autonomista Nacional,,,1,politico,Liberalismo,1
Q110989844,Magda Ciles Luciana Ayala,Magda Ayala,Partido Justicialista,,,2,politico,PJ,2
Q60179865,Rubén Chebaia,,Unión Cívica Radical,,,2,politico,UCR,2
Q18222691,Adolfo Contte,,Partido Liberal de Corrientes,,,2,politico,Liberalismo,2
Q135509440,Gary Vila Ortiz,Nicanor Pérez,Unión Cívica Radical,,,0,politico,UCR,0
Q9016431,Juliana di Tullio,Juliana Di Tullio,Frente para la Victoria,,,5,politico,PJ,5
Q47145575,Hugo Orlando Infante,,Frente Cívico por Santiago,,,1,politico,Sin clasificar,1
Q16584473,Juan Carlos Pezoa,,Partido Justicialista,,,2,politico,PJ,2
Q32249562,Nathalia González Seligra,Nathalia Ines Gonzalez Seligra,Partido de los Trabajadores Socialistas,,,3,politico,PS,3
Q32249562,Nathalia González Seligra,Nathalia Inés González Seligra,Partido de los Trabajadores Socialistas,,,3,politico,PS,3
Q6850425,Milagro Sala,Milagro Amalia Ángela Sala,Frente para la Victoria,,,10,politico,PJ,10
Q6850425,Milagro Sala,Milagro Salas,Frente para la Victoria,,,10,politico,PJ,10
Q6850425,Milagro Sala,Milagros Sala,Frente para la Victoria,,,10,politico,PJ,10
Q6850425,Milagro Sala,Milagros Salas,Frente para la Victoria,,,10,politico,PJ,10
Q16942293,Nicasio Juan Sánchez Toranzo,Nicasio Juan Sanchez Toranzo,Partido Justicialista,,,3,politico,PJ,3
Q16942293,Nicasio Juan Sánchez Toranzo,Nicasio Sánchez Toranzo,Partido Justicialista,,,3,politico,PJ,3
Q5391465,Waldino Suárez,Waldino Suarez,Partido Laborista,,,1,politico,PJ,1
Q7121785,Pablo Verani,,Unión Cívica Radical,,,5,politico,UCR,5
Q6782046,María Laura Leguizamón,Maria Laura Leguizamon,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,Maria Laura Leguizamón,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,María Laura Leguizamon,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,Maria Leguizamon,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,Maria Leguizamón,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,María Leguizamon,Frente para la Victoria,,,6,politico,PJ,6
Q6782046,María Laura Leguizamón,María Leguizamón,Frente para la Victoria,,,6,politico,PJ,6
Q108540628,Ricardo Antonio Guerra,Ricardo Guerra,Partido Justicialista,,,1,politico,PJ,1
Q5042309,Carlos Mac Allister,Carlos Javier Mac Allister,Propuesta Republicana,,,11,politico,PRO,11
Q20925368,Manuel Vicente Ordóñez,Manuel Ordóñez,Partido Demócrata Cristiano,,,3,politico,Liberalismo,3
Q4444918,Facundo Suárez,Facundo Suarez,Unión Cívica Radical,,,5,politico,UCR,5
Q5042309,Carlos Mac Allister,Colorado Mac Allister,Propuesta Republicana,,,11,politico,PRO,11
Q5361193,Elio Roca,Roberto Orlando Bracone Macceialli,Partido Justicialista,,,6,politico,PJ,6
Q16622751,Prudencio Bustos Argañarás,,Unión del Centro Democrático,,,1,politico,Liberalismo,1
Q2126959,Rafael Lascalea,,Partido Justicialista,,,2,politico,PJ,2
Q4122243,Juan Manuel Urtubey,,Partido Justicialista,,,6,politico,PJ,6
Q4137510,José Luis Gioja,Jose Luis Gioja,Frente para la Victoria,,,5,politico,PJ,5
Q4122381,Luis Beder Herrera,,Partido Justicialista,,,4,politico,PJ,4
Q1516697,Alfredo Gómez Morales,Alfredo Gomez Morales,Partido Justicialista,,,3,politico,PJ,3
Q5944403,José Orlando Cáceres,Jose Orlando Caceres,Frente para la Victoria,,,1,politico,PJ,1
Q20898197,Daniel Salvador,Daniel Marcelo Salvador,Unión Cívica Radical,,,2,politico,UCR,2
Q5651750,Cecilia Felgueras,,Unión Cívica Radical,,,4,politico,UCR,4
Q1263181,Hernán Lorenzino,Hernan Lorenzino,Frente para la Victoria,,,5,politico,PJ,5
Q6300311,Juan Manuel Cafferata,Juan Cafferata,Partido Autonomista Nacional,,,3,politico,Liberalismo,3
Q16297359,Cayetana Álvarez de Toledo Peralta-Ramos,Cayetana Alvarez de Toledo,Partido Popular,,,17,politico,Sin clasificar,17
Q16297359,Cayetana Álvarez de Toledo Peralta-Ramos,Cayetana Álvarez de Toledo,Partido Popular,,,17,politico,Sin clasificar,17
Q21856262,Matías David Rodríguez,Matías Rodríguez,Partido Justicialista,,,4,politico,PJ,4
Q5951893,Juan Pablo de Jesús,Juan Pablo de Jesus,Partido Justicialista,,,1,politico,PJ,1
Q2880838,Jorge Enea Spilimbergo,,Partido Comunista,,,5,politico,Izquierda,5
Q226053,Félix Luna,Falucho Luna,Unión Cívica Radical,,,12,politico,UCR,12
Q226053,Félix Luna,Felix Luna,Unión Cívica Radical,,,12,politico,UCR,12
Q21856150,Alejandro Ariel Grandinetti,Alejandro Grandinetti,Frente Renovador,,,1,politico,PJ,1
Q26879643,Jorge de la Torre,,Partido Demócrata (Argentina),,,1,politico,Liberalismo,1
Q7366791,Roque Benjamín Fernández,Roque Benjamin Fernandez,Partido Justicialista,,,5,politico,PJ,5
Q7366791,Roque Benjamín Fernández,Roque Benjamin Fernández,Partido Justicialista,,,5,politico,PJ,5
Q7366791,Roque Benjamín Fernández,Roque Benjamín Fernandez,Partido Justicialista,,,5,politico,PJ,5
Q7366791,Roque Benjamín Fernández,Roque Fernandez,Partido Justicialista,,,5,politico,PJ,5
Q7366791,Roque Benjamín Fernández,Roque Fernández,Partido Justicialista,,,5,politico,PJ,5
Q19936193,Q19936193,,Q69961536,,,6,politico,Sin clasificar,6
Q7106223,Oscar Raúl Aguad,Oscar Aguad,Unión Cívica Radical,,,6,politico,UCR,6
Q7106223,Oscar Raúl Aguad,Oscar Raul Aguad,Unión Cívica Radical,,,6,politico,UCR,6
Q21856174,Daniel Andrés Lipovetzky,Daniel Andres Lipovetzky,Propuesta Republicana,,,3,politico,PRO,3
Q21856174,Daniel Andrés Lipovetzky,Daniel Lipovetzky,Propuesta Republicana,,,3,politico,PRO,3
Q28663935,Carlos Adrogué,,Unión Cívica Radical,,,1,politico,UCR,1
Q3330072,Rafael Palacios,Rafa Palacios,Bloque por Asturies,,,3,politico,Sin clasificar,3
Q4723723,Alfredo Bravo,Alfredo Pedro Bravo,Partido Socialista,,,4,politico,PS,4
