año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_tipo,mesa_electores,cargo_nombre,votos_tipo,votos_cantidad,cargo_id,agrupacion_id,agrupacion_nombre
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1602,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1602,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,97,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1602,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,69,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1602,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,51,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1602,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,27,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,BLANCOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,NULOS,8,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,86,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,82,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,56,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,23,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1603,NATIVOS,349,DIPUTADO NACIONAL,POSITIVO,5,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,POSITIVO,89,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,POSITIVO,71,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,POSITIVO,46,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,POSITIVO,24,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1604,NATIVOS,346,DIPUTADO NACIONAL,POSITIVO,6,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,NULOS,7,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,100,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,73,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,52,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,19,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1605,NATIVOS,344,DIPUTADO NACIONAL,POSITIVO,9,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,NULOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,POSITIVO,88,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,POSITIVO,76,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,POSITIVO,48,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,POSITIVO,18,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1606,NATIVOS,350,DIPUTADO NACIONAL,POSITIVO,5,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,NULOS,7,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,95,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,88,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,44,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,18,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1607,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,11,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,BLANCOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,NULOS,6,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,POSITIVO,106,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,POSITIVO,86,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,POSITIVO,47,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,POSITIVO,15,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1608,NATIVOS,351,DIPUTADO NACIONAL,POSITIVO,5,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,NULOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,POSITIVO,87,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,POSITIVO,87,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,POSITIVO,50,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,POSITIVO,18,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1609,NATIVOS,352,DIPUTADO NACIONAL,POSITIVO,6,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,BLANCOS,3,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,85,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,80,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,34,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,22,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1610,NATIVOS,348,DIPUTADO NACIONAL,POSITIVO,7,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,NULOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,95,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,83,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,42,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,15,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1611,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,8,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,NULOS,7,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,98,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,73,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,55,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,14,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1612,NATIVOS,347,DIPUTADO NACIONAL,POSITIVO,10,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,NULOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,111,3,501,JUNTOS POR EL CAMBIO
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,77,3,502,FRENTE DE TODOS
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,43,3,504,LA LIBERTAD AVANZA
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,17,3,503,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1613,NATIVOS,345,DIPUTADO NACIONAL,POSITIVO,14,3,187,AUTODETERMINACIÓN Y LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1614,NATIVOS,348,DIPUTADO NACIONAL,BLANCOS,1,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,4,Comuna 04,00049,1614,NATIVOS,348,DIPUTADO NACIONAL,NULOS,7,3,undefined,undefined
