año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,votos_tipo,votos_cantidad
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,undefined,undefined,NULO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9083,EXTRANJEROS,317,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,26
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,16
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,6
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00007,00007,9084,EXTRANJEROS,315,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,25
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,20
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,2
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,NULO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9085,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9086,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,24
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9086,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9086,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9086,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9086,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,28
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9087,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,27
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,20
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,6
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9088,EXTRANJEROS,324,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,23
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,22
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00008,00008,9089,EXTRANJEROS,323,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,27
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,18
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,2
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9064,EXTRANJEROS,348,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9067,EXTRANJEROS,319,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9067,EXTRANJEROS,319,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,10
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9068,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,15
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,6
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9069,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,13
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,5
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,4
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9070,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,22
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,3
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,29
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9071,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,14
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,7
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9072,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,13
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10802,UNION POR LA PATRIA,POSITIVO,6
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10804,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,1
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,EN BLANCO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,NULO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,IMPUGNADO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,RECURRIDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9073,EXTRANJEROS,334,4,JEFE DE GOBIERNO,undefined,undefined,COMANDO,0
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9074,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10803,JUNTOS POR EL CAMBIO,POSITIVO,9
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00006,00006,9074,EXTRANJEROS,334,4,JEFE DE GOBIERNO,10801,LA LIBERTAD AVANZA,POSITIVO,6
