Año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,mesa_tipo,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,315,345,NATIVOS,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,315,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,315,345,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,315,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,310,354,NATIVOS,1,PRESIDENTE,EN BLANCO,6,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,310,354,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,310,354,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,310,354,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,312,344,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,312,344,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,312,344,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,312,344,NATIVOS,1,PRESIDENTE,RECURRIDO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,313,345,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,313,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,313,345,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,313,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,314,346,NATIVOS,1,PRESIDENTE,EN BLANCO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,314,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,314,346,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,314,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,307,346,NATIVOS,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,307,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,307,346,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,307,346,NATIVOS,1,PRESIDENTE,RECURRIDO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,308,346,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,308,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,308,346,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,308,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,309,345,NATIVOS,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,309,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,309,345,NATIVOS,1,PRESIDENTE,NULO,5,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,309,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,311,345,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,311,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,311,345,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,311,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,302,347,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,303,347,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,303,347,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,303,347,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,303,347,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,304,346,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,304,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,304,346,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,304,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,305,346,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,305,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,305,346,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,305,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,306,346,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,306,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,306,346,NATIVOS,1,PRESIDENTE,NULO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,306,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,298,344,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,298,344,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,298,344,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,298,344,NATIVOS,1,PRESIDENTE,RECURRIDO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,299,346,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,299,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,300,346,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,300,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,300,346,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,300,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,301,346,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,301,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,301,346,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,301,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,302,347,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,302,347,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,302,347,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,293,340,NATIVOS,1,PRESIDENTE,EN BLANCO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,293,340,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,293,340,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,293,340,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,295,346,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,295,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,295,346,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,295,346,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,296,345,NATIVOS,1,PRESIDENTE,EN BLANCO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,296,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,296,345,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,296,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,297,345,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,297,345,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,297,345,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,297,345,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,299,346,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000012,299,346,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,290,340,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,290,340,NATIVOS,1,PRESIDENTE,IMPUGNADO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,290,340,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,290,340,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,291,339,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,291,339,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,291,339,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,291,339,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,292,341,NATIVOS,1,PRESIDENTE,EN BLANCO,6,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,292,341,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,292,341,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,292,341,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,294,340,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,294,340,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,294,340,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,294,340,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,286,342,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,286,342,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,286,342,NATIVOS,1,PRESIDENTE,NULO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,286,342,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,287,342,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,287,342,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,287,342,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,287,342,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,288,340,NATIVOS,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,288,340,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,288,340,NATIVOS,1,PRESIDENTE,NULO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,288,340,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,289,341,NATIVOS,1,PRESIDENTE,EN BLANCO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,289,341,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,289,341,NATIVOS,1,PRESIDENTE,NULO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,289,341,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,281,347,NATIVOS,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,281,347,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,281,347,NATIVOS,1,PRESIDENTE,NULO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,281,347,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,283,341,NATIVOS,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,283,341,NATIVOS,1,PRESIDENTE,IMPUGNADO,1,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,283,341,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,283,341,NATIVOS,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,284,343,NATIVOS,1,PRESIDENTE,EN BLANCO,6,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,284,343,NATIVOS,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2019,GENERAL,PROVISORIO,NORMAL,1,CIUDAD AUTÓNOMA DE BUENOS AIRES,0,1,Comuna 01,000011,284,343,NATIVOS,1,PRESIDENTE,NULO,2,undefined,undefined
