año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,320,NATIVOS,339,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,320,NATIVOS,339,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,320,NATIVOS,339,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,POSITIVO,86,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,POSITIVO,85,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,POSITIVO,46,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,POSITIVO,14,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,POSITIVO,9,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,321,NATIVOS,340,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,POSITIVO,92,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,POSITIVO,70,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,POSITIVO,47,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,POSITIVO,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,POSITIVO,4,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,EN BLANCO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,322,NATIVOS,341,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,POSITIVO,87,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,POSITIVO,85,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,POSITIVO,58,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,POSITIVO,8,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,POSITIVO,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,323,NATIVOS,338,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,POSITIVO,96,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,POSITIVO,59,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,POSITIVO,52,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,POSITIVO,14,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,POSITIVO,6,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,EN BLANCO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,NULO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,324,NATIVOS,342,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,POSITIVO,76,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,POSITIVO,75,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,POSITIVO,70,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,POSITIVO,7,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,POSITIVO,4,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,EN BLANCO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,325,NATIVOS,341,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,POSITIVO,88,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,POSITIVO,71,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,POSITIVO,51,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,POSITIVO,13,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,POSITIVO,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,EN BLANCO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,326,NATIVOS,340,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,POSITIVO,92,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,POSITIVO,75,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,POSITIVO,57,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,POSITIVO,8,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,POSITIVO,7,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,327,NATIVOS,341,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,POSITIVO,87,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,POSITIVO,83,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,POSITIVO,51,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,POSITIVO,10,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,POSITIVO,7,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,EN BLANCO,10,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,328,NATIVOS,341,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,POSITIVO,89,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,POSITIVO,63,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,POSITIVO,56,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,POSITIVO,6,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,POSITIVO,4,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,EN BLANCO,7,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00012,00012,329,NATIVOS,345,1,PRESIDENTE,COMANDO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,POSITIVO,84,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,POSITIVO,79,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,POSITIVO,57,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,POSITIVO,11,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,POSITIVO,9,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,EN BLANCO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,330,NATIVOS,339,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,POSITIVO,95,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,POSITIVO,79,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,POSITIVO,41,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,POSITIVO,10,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,POSITIVO,8,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,EN BLANCO,7,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,331,NATIVOS,341,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,POSITIVO,89,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,POSITIVO,76,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,POSITIVO,53,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,POSITIVO,10,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,POSITIVO,9,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,EN BLANCO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,NULO,3,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,332,NATIVOS,336,1,PRESIDENTE,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,POSITIVO,85,132,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,POSITIVO,84,134,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,POSITIVO,50,135,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,POSITIVO,12,136,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,POSITIVO,8,133,HACEMOS POR NUESTRO PAIS
2023,GENERAL,PROVISORIO,NORMAL,1,Ciudad Autónoma de Buenos Aires,0,1,Comuna 01,00013,00013,333,NATIVOS,341,1,PRESIDENTE,EN BLANCO,5,undefined,undefined
